cache_lines,MRC
256,0.1145339
512,0.07223299999999999
768,0.0317808
1024,0.0257347
1280,0.023300799999999997
1536,0.022904799999999996
1792,0.022459800000000002
2048,0.022414200000000002
2304,0.022402899999999996
2560,0.022392299999999997
2816,0.0223828
3072,0.0222467
3328,0.0221229
3584,0.0221048
3840,0.022032999999999997
4096,0.021945199999999998
4352,0.021935699999999995
4608,0.0217908
4864,0.0217812
5120,0.0217715
5376,0.0217585
5632,0.021632699999999998
5888,0.0216229
6144,0.0216125
6400,0.021600599999999998
6656,0.0215879
6912,0.0215758
7168,0.0215322
7424,0.021460899999999998
7680,0.0214137
7936,0.0213956
8192,0.0211538
8448,0.0211323
8704,0.021114
8960,0.0210976
9216,0.0210814
9472,0.021063699999999998
9728,0.0210469
9984,0.021029100000000002
10240,0.021010099999999997
10496,0.020990500000000002
10752,0.020968099999999996
11008,0.020948799999999997
11264,0.0209299
11520,0.020910199999999997
11776,0.020887799999999998
12032,0.0208659
12288,0.020843300000000002
12544,0.020775000000000002
12800,0.020650599999999998
13056,0.0205247
13312,0.0204543
13568,0.0204074
13824,0.020367499999999997
14080,0.020308899999999998
14336,0.0202602
14592,0.020080300000000002
14848,0.0199079
15104,0.0197677
15360,0.019724799999999997
15616,0.0196837
15872,0.019643499999999998
16128,0.019604399999999998
16384,0.019565899999999997
16640,0.0195245
16896,0.019482299999999998
17152,0.0194401
17408,0.019398199999999997
17664,0.019357
17920,0.0193179
18176,0.0192741
18432,0.019211699999999998
18688,0.0191058
18944,0.019020199999999998
19200,0.0189205
19456,0.0188532
19712,0.0187989
19968,0.01875
20224,0.018699499999999997
20480,0.018653
20736,0.018604799999999998
20992,0.0185542
21248,0.018507
21504,0.0182622
21760,0.0182156
22016,0.0181675
22272,0.0181226
22528,0.0180719
22784,0.018024699999999998
23040,0.0179705
23296,0.017925399999999998
23552,0.0178796
23808,0.0178373
24064,0.0177937
24320,0.017750799999999997
24576,0.0177065
24832,0.0176568
25088,0.0176092
25344,0.0175671
25600,0.0175301
25856,0.0174938
26112,0.017459199999999998
26368,0.0174197
26624,0.0173841
26880,0.0173518
27136,0.0173188
27392,0.017283299999999998
27648,0.017252999999999998
27904,0.0172251
28160,0.0171953
28416,0.016914699999999998
28672,0.016594599999999998
28928,0.01655
29184,0.016526299999999997
29440,0.016503
29696,0.0164796
29952,0.0164576
30208,0.0164347
30464,0.016413499999999998
30720,0.016391199999999998
30976,0.0163711
31232,0.016350899999999998
31488,0.016331599999999998
31744,0.0163133
32000,0.016294899999999998
32256,0.0162764
32512,0.0162585
32768,0.016242799999999998
33024,0.0162269
33280,0.0162112
33536,0.016195599999999997
33792,0.016181599999999997
34048,0.016168599999999998
34304,0.016154099999999998
34560,0.016139999999999998
34816,0.016127199999999998
