cache_lines,MRC
256,0.009459559999999999
512,0.00524724
768,0.0039860699999999995
1024,0.0034034999999999994
1280,0.00301566
1536,0.00278396
1792,0.0026318799999999996
2048,0.0025271399999999998
2304,0.0024426599999999997
2560,0.0023820599999999996
2816,0.0023333599999999996
3072,0.0022932599999999997
3328,0.00225888
3584,0.00222693
3840,0.0021953299999999997
4096,0.0021636499999999996
4352,0.0021356799999999996
4608,0.00210583
4864,0.00207844
5120,0.00205284
5376,0.00202807
5632,0.00200521
5888,0.0019869099999999997
6144,0.00196959
6400,0.0019551599999999996
6656,0.0019386899999999999
6912,0.0019237899999999999
7168,0.0019098799999999997
7424,0.0018986399999999996
7680,0.0018873799999999997
7936,0.00187565
8192,0.0018653999999999997
8448,0.00185688
8704,0.0018483599999999998
8960,0.0018407699999999998
9216,0.0018324699999999997
9472,0.0018250199999999997
9728,0.0018171999999999997
9984,0.0018113599999999997
10240,0.00180526
10496,0.0017995399999999996
10752,0.00179423
11008,0.0017890899999999997
11264,0.0017843399999999997
11520,0.00177998
11776,0.0017759899999999999
12032,0.0017716999999999998
12288,0.0017674899999999996
12544,0.0017640199999999998
12800,0.0017602599999999996
13056,0.0017567499999999996
13312,0.0017528799999999996
13568,0.0017488999999999998
13824,0.00174552
14080,0.0017417399999999999
14336,0.00173902
14592,0.0017357799999999997
14848,0.00173208
15104,0.0017284099999999997
15360,0.0017247599999999997
15616,0.0017209499999999997
15872,0.0017175199999999997
16128,0.00171412
16384,0.00171026
16640,0.00170645
16896,0.0017023999999999997
17152,0.00169842
17408,0.0016925
17664,0.0016864699999999998
17920,0.00168198
18176,0.0016756699999999998
18432,0.0016687599999999996
18688,0.0016625999999999998
18944,0.00165658
19200,0.0016507599999999998
19456,0.0016444799999999998
19712,0.0016383399999999998
19968,0.0016309099999999997
20224,0.00188131
20480,0.00187421
20736,0.00186627
20992,0.00186011
21248,0.00185289
21504,0.0018443100000000003
21760,0.0018370800000000003
22016,0.0018296300000000003
22272,0.00182179
22528,0.0018149600000000002
22784,0.0018079400000000003
