cache_lines,MRC
256,0.0340608
512,0.0301911
768,0.0281248
1024,0.0253184
1280,0.0218982
1536,0.0195873
1792,0.0174083
2048,0.0166103
2304,0.0151992
2560,0.0147553
2816,0.0145024
3072,0.014293
3328,0.0140232
3584,0.0128447
3840,0.0124861
4096,0.0120411
4352,0.0118513
4608,0.0112929
4864,0.0110395
5120,0.0109421
5376,0.0108533
5632,0.0104417
5888,0.0103045
6144,0.010186
6400,0.010095
6656,0.00989114
6912,0.00965411
7168,0.00955309
7424,0.00928418
7680,0.00914975
7936,0.00902578
8192,0.00894324
8448,0.00885423
8704,0.00877519
8960,0.00868848
9216,0.0085649
9472,0.00846463
9728,0.00785666
9984,0.00766769
10240,0.00755716
10496,0.00740519
10752,0.00726537
11008,0.0068817
11264,0.00675305
11520,0.00663052
11776,0.00654067
12032,0.00645133
12288,0.00630109
12544,0.0061788
12800,0.00612451
13056,0.00600052
13312,0.00583505
13568,0.00567887
13824,0.00556806
14080,0.00541883
14336,0.00531396
14592,0.00518598
14848,0.00506232
15104,0.00482662
15360,0.00453766
15616,0.00446724
15872,0.00436555
16128,0.00428554
16384,0.00423199
16640,0.00417537
16896,0.00411589
17152,0.00404018
17408,0.00398474
17664,0.0038743
17920,0.00368419
18176,0.0036121
18432,0.0035413
18688,0.00348759
18944,0.00342725
19200,0.00336412
19456,0.00330207
19712,0.00325034
19968,0.00319425
20224,0.00314244
20480,0.00310144
20736,0.00303416
20992,0.00298649
21248,0.00295111
21504,0.002859
21760,0.00277959
22016,0.00273167
22272,0.00268583
22528,0.00265078
22784,0.0026053
23040,0.00255781
23296,0.0025142
23552,0.0024601
23808,0.00242316
24064,0.00237223
24320,0.00232665
24576,0.00228975
24832,0.00225227
25088,0.00221576
25344,0.00216336
25600,0.00212132
25856,0.00207834
26112,0.00204029
26368,0.00198949
26624,0.00194711
26880,0.00185099
27136,0.00181336
27392,0.00176782
27648,0.00171507
27904,0.00166691
28160,0.00160917
28416,0.00156802
28672,0.00152979
28928,0.00149852
29184,0.00146456
29440,0.0014277
29696,0.00139376
29952,0.00135602
30208,0.00132205
30464,0.00128697
30720,0.00125455
30976,0.00122716
31232,0.00119774
31488,0.00115659
31744,0.00112337
32000,0.0010938
32256,0.00106476
32512,0.0010389
32768,0.00101292
33024,0.000994764
33280,0.000975748
33536,0.000960825
33792,0.000944484
34048,0.000926925
34304,0.000910372
34560,0.000896291
34816,0.000881702
35072,0.000864525
35328,0.000847099
35584,0.000833085
35840,0.00081578
36096,0.000800057
36352,0.000789885
36608,0.000777373
36864,0.000765785
37120,0.000753815
37376,0.000742497
37632,0.00072949
37888,0.0007216
38144,0.000714724
38400,0.000708023
38656,0.000700539
38912,0.00069245
39168,0.000684122
39424,0.000675692
39680,0.000669734
39936,0.000662683
40192,0.000656625
40448,0.000648399
40704,0.000641469
40960,0.00063462
41216,0.00062713
41472,0.000617229
41728,0.000609267
41984,0.000602238
42240,0.000596792
42496,0.00059117
42752,0.000585641
43008,0.000580058
43264,0.00057528
43520,0.000570042
43776,0.000564237
44032,0.00055772
44288,0.000552455
44544,0.000546135
44800,0.000541055
45056,0.00053627
45312,0.000531795
45568,0.000527383
45824,0.000522822
46080,0.000518378
46336,0.000514686
46592,0.000510902
46848,0.000507067
47104,0.000502904
47360,0.000498695
47616,0.000493175
47872,0.000488604
48128,0.000483961
48384,0.000479949
48640,0.000475776
48896,0.000471729
49152,0.000467991
49408,0.000463889
49664,0.000460033
49920,0.000456995
50176,0.000454208
50432,0.000450765
50688,0.000443657
50944,0.000437455
51200,0.00042903
51456,0.000421613
51712,0.000415048
51968,0.000409737
52224,0.000404932
52480,0.000401214
52736,0.000397557
52992,0.000393255
53248,0.000388331
53504,0.000383579
53760,0.000377991
54016,0.000372615
54272,0.000367744
54528,0.000363552
54784,0.000359056
55040,0.000355211
55296,0.000350863
55552,0.000346024
55808,0.000341352
56064,0.000335201
56320,0.000328511
56576,0.000323165
56832,0.00031869
57088,0.000315002
57344,0.000309531
57600,0.000306021
57856,0.000302917
58112,0.000300007
58368,0.000297412
58624,0.000294245
58880,0.000291013
59136,0.00028725
59392,0.000283453
59648,0.000280797
59904,0.000276119
60160,0.000271256
60416,0.00026659
60672,0.000263078
60928,0.000257641
61184,0.000251792
61440,0.000246749
61696,0.000242124
61952,0.000236904
62208,0.000232845
62464,0.000227871
62720,0.000223419
62976,0.000218958
63232,0.000213853
63488,0.00020995
63744,0.00020801
64000,0.000206362
64256,0.000204593
64512,0.000203559
64768,0.000202636
65024,0.000200839
65280,0.00019866
65536,0.000195132
65792,0.000191346
66048,0.000187368
66304,0.000183598
66560,0.00018192
66816,0.000179157
67072,0.00017296
67328,0.000166202
67584,0.000161474
67840,0.000157764
68096,0.000151934
68352,0.000147185
68608,0.00014337
68864,0.000140692
69120,0.000139316
69376,0.00013779
69632,0.000136483
69888,0.000134988
70144,0.000133157
70400,0.00013156
70656,0.000130111
70912,0.000128345
71168,0.000124136
71424,0.000120124
71680,0.000115545
71936,0.000109504
72192,0.000105481
72448,0.00010317
72704,9.89789e-05
72960,9.66098e-05
73216,9.31194e-05
73472,9.19244e-05
73728,9.08703e-05
73984,9.04032e-05
74240,8.7932e-05
74496,8.5341e-05
74752,8.24553e-05
75008,8.03344e-05
75264,7.82552e-05
75520,7.67042e-05
75776,7.56924e-05
76032,7.4091e-05
76288,7.31796e-05
76544,7.11411e-05
76800,6.74783e-05
77056,6.39304e-05
77312,6.13444e-05
77568,6.00482e-05
77824,5.87168e-05
78080,5.85337e-05
78336,5.83695e-05
78592,5.81552e-05
78848,5.79327e-05
79104,5.67672e-05
79360,5.60886e-05
79616,5.50149e-05
79872,5.38876e-05
80128,5.17169e-05
80384,4.91189e-05
80640,4.79589e-05
80896,4.67837e-05
81152,4.56082e-05
81408,4.5573e-05
81664,4.54816e-05
81920,4.53411e-05
82176,4.5076e-05
82432,4.42851e-05
82688,4.41798e-05
82944,4.39883e-05
83200,4.38763e-05
83456,4.32172e-05
83712,4.15355e-05
83968,4.08105e-05
84224,4.06067e-05
84480,4.04967e-05
84736,4.04622e-05
84992,4.03381e-05
85248,4.03009e-05
85504,4.0214e-05
85760,4.01892e-05
86016,4.00651e-05
86272,3.99966e-05
86528,3.99285e-05
86784,3.98356e-05
87040,3.96898e-05
87296,3.9159e-05
87552,3.86917e-05
87808,3.82281e-05
88064,3.81738e-05
88320,3.81103e-05
88576,3.80586e-05
88832,3.79551e-05
89088,3.79178e-05
89344,3.78314e-05
89600,3.78185e-05
89856,3.78185e-05
90112,3.77233e-05
90368,3.76719e-05
90624,3.76448e-05
90880,3.762e-05
91136,3.75951e-05
91392,3.75951e-05
91648,3.75703e-05
91904,3.75469e-05
92160,3.75189e-05
92416,3.75082e-05
92672,3.74307e-05
92928,3.73976e-05
93184,3.739e-05
93440,3.73373e-05
93696,3.7198e-05
93952,3.7173e-05
94208,3.71447e-05
94464,3.70877e-05
94720,3.70165e-05
94976,3.68569e-05
95232,3.63837e-05
95488,3.63167e-05
95744,3.63138e-05
96000,3.62895e-05
96256,3.62671e-05
96512,3.61802e-05
96768,3.61414e-05
97024,3.60539e-05
97280,3.59508e-05
97536,3.58217e-05
97792,3.56961e-05
98048,3.56713e-05
98304,3.56589e-05
98560,3.56341e-05
98816,3.56341e-05
99072,3.56217e-05
99328,3.56007e-05
99584,3.5572e-05
99840,3.5572e-05
100096,3.5572e-05
100352,3.5565e-05
100608,3.551e-05
100864,3.55045e-05
101120,3.54975e-05
101376,3.54851e-05
101632,3.54633e-05
101888,3.53756e-05
102144,3.53114e-05
102400,3.5299e-05
102656,3.49747e-05
102912,3.48397e-05
103168,3.48273e-05
103424,3.48137e-05
103680,3.48025e-05
103936,3.47777e-05
104192,3.47777e-05
104448,3.44856e-05
